 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,remain,6,0.8815426997245179,0.8363858363858363,0.8341851588589948,0.8576051779935275,0.8548411273022225,0.9418212784690058,0.1636141636141636,unlearning,remain,6,0.8504935720844811,0.7835266585266587,0.7889652209427737,0.8149946062567422,0.8141310430434925,0.906892691693828,0.21647334147334144
original,remain,8,0.9164810690423163,0.8812760055478502,0.9202233529325051,0.9008029647930822,0.9129254698646563,0.9621248019176534,0.1187239944521498,unlearning,remain,8,0.8167037861915366,0.8210818307905686,0.865765274619477,0.8186534898085238,0.8280307634820456,0.9180453403927359,0.17891816920943132
original,remain,9,0.9934370898181136,0.9674205320272736,0.9695018641343405,0.9805849423596944,0.9811859869602182,0.9987228240136514,0.03257946797272637,unlearning,remain,9,0.9909056816051003,0.8801017958321329,0.8973816899601453,0.9361686987048721,0.9411030495297803,0.986839668332051,0.11989820416786709
original,remain,10,0.9665605095541402,0.9488888888888889,0.9458068025636522,0.9571888314749342,0.9546399581711981,0.994748068633419,0.05111111111111111,unlearning,remain,10,0.9167631731325998,0.9191025641025642,0.914859786118849,0.9180038074517269,0.9136302750943286,0.9799516725312905,0.08089743589743591
original,remain,13,0.9893906810035841,0.9530158730158731,0.9601135103655135,0.9721280602636536,0.9742617501508216,0.9955942652329751,0.046984126984126996,unlearning,remain,13,0.9877419354838709,0.9199999999999999,0.9361956227809616,0.9555932203389831,0.9604378712565659,0.9771041133299199,0.08
original,remain,14,0.945310566691413,0.7651111111111111,0.8910135817467832,0.8808615482435225,0.9134759618870513,0.939195908603481,0.2348888888888889,unlearning,remain,14,0.9330611234842862,0.5684444444444444,0.8030345751839348,0.8026545859163886,0.8605678746571641,0.8612668481398994,0.4315555555555555
original,remain,16,0.8825167037861915,0.686111111111111,0.7443495595764383,0.7842046718576196,0.8053465883247034,0.8693897962550524,0.3138888888888889,unlearning,remain,16,0.7659613956941351,0.6146296296296297,0.6644009250399665,0.6902113459399333,0.7060692836625426,0.7591697599604057,0.38537037037037036
original,remain,17,0.9079435783221975,0.9333333333333332,0.8029873627352583,0.9274841799213273,0.8522104493971502,0.9752985647117051,0.06666666666666665,unlearning,remain,17,0.8207126948775056,0.9428888888888888,0.8075340546410859,0.9147426030442962,0.8129006795317822,0.9622637960900767,0.05711111111111111
original,remain,18,0.9918583511184886,0.9953240740740741,0.9960146650660567,0.9934544369110059,0.9939079521826413,0.9998352787219279,0.004675925925925917,unlearning,remain,18,0.9908307643664532,0.9942129629629629,0.9950541645710517,0.9923883842906487,0.9929101584878933,0.9997194611317507,0.005787037037037053
original,remain,19,0.9986963362553382,0.9933333333333333,0.9932953869901199,0.9959995530226843,0.9959880853269034,0.9999170869858395,0.006666666666666672,unlearning,remain,19,0.9974376264329062,0.9842666666666666,0.984312257536058,0.99081461615823,0.9908283196596191,0.9996664928448341,0.01573333333333334
original,remain,20,0.9994823681656422,0.983416528008874,0.9812291920114283,0.9908317156935942,0.9902169443835499,0.9999413070670347,0.016583471991125885,unlearning,remain,20,0.9915237787123908,0.9783139212423737,0.9756229845973964,0.9844109302672838,0.9833446882530936,0.9989607259764945,0.02168607875762616
original,remain,21,0.9897598870056497,0.9261111111111111,0.9311148897835284,0.9579547748839087,0.9593977879659303,0.9936146625659339,0.07388888888888889,unlearning,remain,21,0.9764931396287329,0.8967676767676769,0.9051280827032435,0.9366545527962851,0.9392276858022222,0.9849490771312805,0.10323232323232323
original,remain,23,0.9983964365256124,0.9883570504527814,0.988106504600983,0.9932953549517967,0.9932221420830251,0.9997085949227404,0.011642949547218628,unlearning,remain,23,0.9829844097995546,0.9742992669253988,0.9737423299530332,0.9785714285714286,0.97825896155459,0.9973827133460299,0.025700733074601145
 
 
 
