 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,remain,13,0.9976190476190476,0.3047619047619048,0.5893108298171589,0.6511904761904762,0.7409372236958445,0.93876669186193,0.6952380952380952,unlearning,remain,13,0.6817460317460318,0.42857142857142855,0.5440151994933502,0.5551587301587302,0.605142655864741,0.6207646762408667,0.5714285714285714
original,remain,14,0.9844444444444445,1.0,1.0,0.9922222222222222,0.9921612541993281,1.0,0.0,unlearning,remain,14,0.7644444444444445,0.7355555555555555,0.7429805615550756,0.75,0.7535596933187296,0.8415753086419753,0.2644444444444445
original,remain,16,0.9944237918215614,0.7713754646840149,0.8130699088145896,0.8828996282527881,0.8946488294314382,0.9836306850375203,0.22862453531598514,unlearning,remain,16,0.6728624535315985,0.5947955390334573,0.6241379310344828,0.6338289962825279,0.6475849731663684,0.6991956993408052,0.4052044609665427
original,remain,17,1.0,0.9962825278810409,0.9962962962962963,0.9981412639405205,0.9981447124304267,1.0,0.0037174721189591198,unlearning,remain,17,0.6282527881040892,0.9070631970260223,0.8711340206185567,0.7676579925650557,0.7300215982721382,0.8774477964649466,0.09293680297397766
original,remain,18,1.0,0.9981481481481481,0.9981515711645101,0.9990740740740741,0.9990749306197965,0.9999974279835391,0.0018518518518518823,unlearning,remain,18,0.5935185185185186,0.8444444444444444,0.792336217552534,0.7189814814814814,0.6786659608258337,0.8141211205418383,0.15555555555555556
original,remain,19,1.0,0.9991007194244604,0.9991015274034142,0.9995503597122302,0.9995505617977527,1.0,0.0008992805755395628,unlearning,remain,19,0.10566546762589928,0.8974820143884892,0.5075593952483801,0.5015737410071942,0.17491626349088202,0.40750369578437967,0.10251798561151082
original,remain,20,1.0,0.9980582524271845,0.998062015503876,0.9990291262135922,0.9990300678952473,1.0,0.001941747572815511,unlearning,remain,20,0.8019417475728156,0.7313915857605178,0.749093107617896,0.7666666666666667,0.7746170678336981,0.8387453001120642,0.26860841423948223
original,remain,21,0.9954545454545455,0.9272727272727272,0.9319148936170213,0.9613636363636363,0.9626373626373627,0.9984601061116214,0.07272727272727275,unlearning,remain,21,0.6676767676767676,0.6292929292929293,0.6429961089494164,0.6484848484848484,0.6551040634291379,0.7172472196714622,0.37070707070707065
original,remain,22,0.9776536312849162,0.8994413407821229,0.9067357512953368,0.9385474860335196,0.9408602150537635,0.995443338222902,0.1005586592178771,unlearning,remain,22,0.6871508379888268,0.7932960893854749,0.76875,0.7402234636871509,0.7256637168141593,0.8209793701819543,0.2067039106145251
original,remain,23,1.0,0.9964349376114082,0.9964476021314387,0.9982174688057041,0.998220640569395,1.0,0.0035650623885917776,unlearning,remain,23,0.982174688057041,0.7032085561497327,0.7679442508710801,0.8426916221033868,0.8619475948377004,0.9798631168558819,0.29679144385026734
