 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,remain,10,0.9913626712989769,0.9714957264957264,0.9691989042406788,0.9808267609464236,0.9800143953581619,0.9984694074502993,0.02850427350427352,unlearning,remain,10,0.9730264427716656,0.9766239316239315,0.9735049846535605,0.9749342761309038,0.973221792785127,0.9958494610485055,0.023376068376068388
original,remain,13,0.9911827956989248,0.9844444444444446,0.9865222271146816,0.987984934086629,0.9886825095180612,0.9998554019457244,0.015555555555555545,unlearning,remain,13,0.9883154121863799,0.9568253968253968,0.9646855479100767,0.9733709981167609,0.9756434935680603,0.9991558969107356,0.04317460317460318
original,remain,14,0.9876268250433062,0.9104444444444445,0.9540560501989837,0.9600222540136704,0.9701077530135563,0.9885739503423245,0.08955555555555554,unlearning,remain,14,0.9823063598119277,0.82,0.916060747278903,0.9242568749006518,0.9461682677709321,0.9665882207374413,0.17999999999999994
original,remain,16,0.9227913882702302,0.8366666666666666,0.8540879000749468,0.8796811271783463,0.8854438447779804,0.9532269240287058,0.16333333333333336,unlearning,remain,16,0.8444691907943579,0.7557407407407407,0.7770649734744786,0.800055617352614,0.8026471438570569,0.8947168605130743,0.2442592592592592
original,remain,17,0.9821826280623608,0.9787777777777777,0.9344654437541382,0.9795621686334872,0.9572675432419456,0.9971743380351398,0.021222222222222215,unlearning,remain,17,0.9012620638455827,0.9831111111111112,0.9411989923206528,0.9642551735932957,0.9194078270813261,0.9949491462509279,0.016888888888888915
original,remain,18,0.9959686981266302,0.9977777777777778,0.9981046559722263,0.996801842138928,0.9970287547712604,0.9999773074592259,0.002222222222222218,unlearning,remain,18,0.991146944905541,0.9967592592592592,0.9972328129540436,0.9937316105922989,0.9941565796273794,0.9999234579611626,0.0032407407407407476
original,remain,19,0.9995055068554731,0.9976888888888888,0.997667181259971,0.9985920214549111,0.9985854487696612,0.9999917045028845,0.0023111111111111158,unlearning,remain,19,0.9902000449539222,0.9982666666666665,0.998233858656166,0.9942563414906694,0.9941552052912571,0.9999306271072151,0.0017333333333333645
original,remain,20,0.9999352960207052,0.9959511924570161,0.9953145273700491,0.9977900552486189,0.9976155015768878,0.999998672186781,0.004048807542983912,unlearning,remain,20,0.9999352960207052,0.9803660565723794,0.9780804241452137,0.9893982380170225,0.9887690124363854,0.9999948322944989,0.019633943427620613
original,remain,21,0.9945520581113801,0.9186868686868688,0.9271632329212331,0.9566424389259034,0.9590278986314813,0.9942550657910827,0.08131313131313131,unlearning,remain,21,0.9946529459241323,0.8224242424242425,0.8537310010515942,0.908590753078942,0.917549903917959,0.9858347855063956,0.17757575757575758
original,remain,22,0.9320712694877505,0.8319827473532871,0.42588941090544635,0.8424961983857762,0.5768512083799348,0.9373526874953243,0.16801725264671286,unlearning,remain,22,0.8942093541202673,0.7744739249771272,0.37088462898806407,0.7870511170897181,0.5118447352492057,0.8862642669531822,0.2255260750228728
original,remain,23,0.9978619153674833,0.9836136265631736,0.9833857522808351,0.9906222611744084,0.9905554129942551,0.999732931501271,0.01638637343682623,unlearning,remain,23,0.9971492204899779,0.9567917205692108,0.9578078904465993,0.9766432953549519,0.9769157837131578,0.9991540013695328,0.04320827943078913
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,5,0.9965591397849461,0.9838095238095239,0.9828049212439935,0.9899277605779154,0.9896043318433335,0.9997247653183138,0.01619047619047618,unlearning,forget,5,0.019698924731182794,0.999920634920635,0.9866666666666667,0.5295356037151702,0.036573355869515975,0.9320277521761394,7.936507936507908e-05
 
original,remain,1,0.9997454661151766,0.9996730957829356,0.9996819174376247,0.9997097710415995,0.9997135855175375,0.9999993301739873,0.00032690421706441493,unlearning,remain,1,0.998218262806236,0.9998692383131742,0.9998726763432646,0.999032570138665,0.9990416804528935,0.9999971168358585,0.00013076168682576598
original,remain,2,0.9982585034013606,0.9930555555555555,0.9918944519217909,0.9954471544715447,0.9950649034014544,0.9999424263038549,0.006944444444444457,unlearning,remain,2,0.9480272108843537,0.9962037037037037,0.9953486694899226,0.9740587867417135,0.9698722512215973,0.9986652229780802,0.0037962962962962976
original,remain,3,0.998262883613202,0.9911111111111112,0.9917249269972247,0.9947685322278156,0.9949394675840216,0.9999204114099887,0.008888888888888872,unlearning,remain,3,0.9990349353406679,0.9753030303030302,0.9779886546653446,0.9874395419998027,0.9881377257351699,0.9996179733057268,0.0246969696969697
original,remain,6,0.9286042240587693,0.8979955229955229,0.8957484333781984,0.9123786407766991,0.9095747144314035,0.9796032303134575,0.10200447700447701,unlearning,remain,6,0.8241505968778697,0.8736263736263737,0.8642387775443261,0.8503775620280476,0.8383269071934074,0.9324215872511328,0.12637362637362637
original,remain,8,0.9951002227171493,0.992,0.9920835818473878,0.9935483870967742,0.9935683889048985,0.9993348181143281,0.007999999999999985,unlearning,remain,8,0.9302895322939866,0.9984444444444446,0.9983051025385601,0.9644048943270299,0.9626668903976432,0.9995226429101708,0.0015555555555555323
original,remain,9,0.998031126945434,0.9916210506098146,0.9918910901030021,0.9948645571421795,0.994946242516503,0.999865808380526,0.008378949390185353,unlearning,remain,9,0.9940230639414964,0.9566887544415634,0.9596072089922679,0.9755799610987238,0.9764199562374861,0.9985070360742979,0.04331124555843657
original,remain,10,0.9913626712989769,0.9714957264957264,0.9691989042406788,0.9808267609464236,0.9800143953581619,0.9984694074502993,0.02850427350427352,unlearning,remain,10,0.8694267515923567,0.9872649572649572,0.9818747020058605,0.9319191369776086,0.9193601825720049,0.9865918927145043,0.01273504273504276
original,remain,13,0.9911827956989248,0.9844444444444446,0.9865222271146816,0.987984934086629,0.9886825095180612,0.9998554019457244,0.015555555555555545,unlearning,remain,13,0.9810752688172043,0.9646031746031746,0.9718132014856495,0.9732580037664782,0.975429891098944,0.9996385389998292,0.03539682539682539
original,remain,14,0.9876268250433062,0.9104444444444445,0.9540560501989837,0.9600222540136704,0.9701077530135563,0.9885739503423245,0.08955555555555554,unlearning,remain,14,0.937268002969562,0.9359999999999999,0.9622153275338872,0.9368144969003338,0.9485002091264039,0.9739475377381837,0.064
